pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
"HD 215497",c,"HD 215497 c","Radial Velocity",0,2,567.94,2.7,-2.7,0,1,1.282,,,0,1,0.49,0.04,-0.04,0,1,,,,,0,0.33,,,0,1,Msini,,,,,0,,,,,0,0,0,0,22h46m36.75s,-56d35m58.3s,341.653137,2.0E-6,-56.599533,2.0E-6,2,40.59,0.05,-0.05,0,2,8.96,,0,"V (Johnson)",8.686,,0,5110,108,-108,0,3,0.67,0.33,-0.33,0,2,0.85,0.04,-0.04,0,2,0,2014-11-19,"La Silla Observatory"
"HD 216435",b,"HD 216435 b","Radial Velocity",0,1,1311,49,-49,0,2,2.56,0.17,-0.17,0,2,0.07,0.078,-0.078,0,2,,,,,0,1.26,0.13,-0.13,0,2,Msini,,,,,0,,,,,0,0,0,0,22h53m37.93s,-48d35m53.8s,343.408051,1.0E-6,-48.598286,1.0E-6,2,33.01,0.08,-0.08,0,4,6.03,,0,"V (Johnson)",5.872,,0,5999,60,-60,0,9,1.3,,,0,7,,,,,3,0,2014-07-23,"Anglo-Australian Telescope"
Kepler-130,c,"Kepler-130 c",Transit,0,3,27.50868,6.0E-5,-7.0E-5,0,5,0.178,0.005,-0.005,0,1,0,0.07,0,0,2,89.34,0.66,-0.31,0,1,,,,,0,,0.259,0.022,-0.022,0,4,,,,,0,1,1,0,19h13m48.16s,+40d14m43.1s,288.450665,1.7E-5,40.245305,1.7E-5,2,319.57,2.36,-2.36,0,3,11.529,,0,Kepler-band,11.825,,0,5884,75,-75,0,6,,,,,3,1.13,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-130,d,"Kepler-130 d",Transit,0,3,87.517905,0.000744,-0.000744,0,5,0.377,,,0,1,,,,,1,,,,,0,,,,,0,,0.146,0.014,-0.014,0,4,,,,,0,0,1,0,19h13m48.16s,+40d14m43.1s,288.450665,1.7E-5,40.245305,1.7E-5,2,319.57,2.36,-2.36,0,3,11.529,,0,Kepler-band,11.825,,0,5884,75,-75,0,6,,,,,3,1.13,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-131,b,"Kepler-131 b",Transit,0,2,16.092,,,0,4,,,,,0,,,,,0,,,,,0,0.051,0.011,-0.011,0,1,Mass,0.215,0.018,-0.018,0,3,6,1.98,-1.98,0,1,0,1,0,19h14m07.40s,+40d56m32.3s,288.530825,1.9E-5,40.942304,1.7E-5,2,230.19,1.43,-1.43,0,3,11.525,,0,Kepler-band,11.49,,0,5685,74,-74,0,6,1.02,0.06,-0.06,0,2,1.03,0.1,-0.1,0,6,1,2014-05-14,Kepler
Kepler-131,c,"Kepler-131 c",Transit,0,2,25.5169,,,0,4,,,,,0,,,,,0,,,,,0,0.026,0.019,-0.019,0,1,Mass,0.075,0.006,-0.006,0,3,77.7,55,-55,0,1,0,1,0,19h14m07.40s,+40d56m32.3s,288.530825,1.9E-5,40.942304,1.7E-5,2,230.19,1.43,-1.43,0,3,11.525,,0,Kepler-band,11.49,,0,5685,74,-74,0,6,1.02,0.06,-0.06,0,2,1.03,0.1,-0.1,0,6,1,2014-05-14,Kepler
Kepler-132,b,"Kepler-132 b",Transit,0,4,6.178196,2.2E-5,-2.2E-5,0,5,0.067,,,0,2,,,,,0,,,,,0,,,,,0,,0.108,0.021,-0.021,0,3,,,,,0,0,1,0,18h52m56.59s,+41d20m34.9s,283.23581,1.9E-5,41.343037,1.7E-5,2,303,41.7,-28.9,0,1,11.818,,0,Kepler-band,,,,6003,146,-146,0,5,,,,,2,1.18,0.23,-0.23,0,5,1,2014-05-14,Kepler
Kepler-132,c,"Kepler-132 c",Transit,0,4,6.414914,1.9E-5,-1.9E-5,0,5,0.068,,,0,2,,,,,0,,,,,0,,,,,0,,0.114,0.022,-0.022,0,3,,,,,0,0,1,0,18h52m56.59s,+41d20m34.9s,283.23581,1.9E-5,41.343037,1.7E-5,2,303,41.7,-28.9,0,1,11.818,,0,Kepler-band,,,,6003,146,-146,0,5,,,,,2,1.18,0.23,-0.23,0,5,1,2014-05-14,Kepler
Kepler-132,d,"Kepler-132 d",Transit,0,4,18.010199,6.7E-5,-6.7E-5,0,5,0.136,,,0,2,,,,,0,,,,,0,,,,,0,,0.138,0.027,-0.027,0,3,,,,,0,0,1,0,18h52m56.59s,+41d20m34.9s,283.23581,1.9E-5,41.343037,1.7E-5,2,303,41.7,-28.9,0,1,11.818,,0,Kepler-band,,,,6003,146,-146,0,5,,,,,2,1.18,0.23,-0.23,0,5,1,2014-05-14,Kepler
Kepler-133,b,"Kepler-133 b",Transit,0,2,8.129976,3.8E-5,-3.8E-5,0,4,0.083,,,0,1,,,,,0,,,,,0,,,,,0,,0.157,0.027,-0.027,0,3,,,,,0,0,1,0,19h49m06.71s,+48d19m13.2s,297.277976,1.9E-5,48.320328,1.7E-5,2,665.37,19.72,-19.72,0,3,12.848,,0,Kepler-band,12.841,,0,5736,100,-100,0,6,,,,,1,1.43,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-133,c,"Kepler-133 c",Transit,0,2,31.517586,0.000158,-0.000158,0,4,0.204,,,0,1,,,,,0,,,,,0,,,,,0,,0.253,0.043,-0.043,0,3,,,,,0,0,1,0,19h49m06.71s,+48d19m13.2s,297.277976,1.9E-5,48.320328,1.7E-5,2,665.37,19.72,-19.72,0,3,12.848,,0,Kepler-band,12.841,,0,5736,100,-100,0,6,,,,,1,1.43,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-134,b,"Kepler-134 b",Transit,0,2,5.317429,8.0E-6,-8.0E-6,0,4,0.06,,,0,1,,,,,0,,,,,0,,,,,0,,0.178,0.035,-0.035,0,3,,,,,0,0,1,0,18h58m57.36s,+49d35m54.2s,284.739001,1.7E-5,49.598396,1.7E-5,2,338.05,2.42,-2.42,0,3,12.324,,0,Kepler-band,12.222,,0,5983,150,-150,0,5,,,,,1,1.18,0.23,-0.23,0,5,1,2014-05-14,Kepler
Kepler-134,c,"Kepler-134 c",Transit,0,2,10.105785,5.3E-5,-5.3E-5,0,4,0.092,,,0,1,,,,,0,,,,,0,,,,,0,,0.112,0.022,-0.022,0,3,,,,,0,0,1,0,18h58m57.36s,+49d35m54.2s,284.739001,1.7E-5,49.598396,1.7E-5,2,338.05,2.42,-2.42,0,3,12.324,,0,Kepler-band,12.222,,0,5983,150,-150,0,5,,,,,1,1.18,0.23,-0.23,0,5,1,2014-05-14,Kepler
Kepler-135,b,"Kepler-135 b",Transit,0,2,6.00253,1.6E-5,-1.6E-5,0,3,0.067,,,0,1,,,,,0,,,,,0,,,,,0,,0.161,0.031,-0.031,0,3,,,,,0,0,1,0,19h21m58.83s,+38d47m43.7s,290.495129,1.9E-5,38.795481,1.7E-5,2,632.99,11.13,-11.13,0,3,12.73,,0,Kepler-band,12.679,,0,6090,120,-120,0,6,,,,,1,1.27,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-135,c,"Kepler-135 c",Transit,0,2,11.448708,0.000145,-0.000145,0,3,0.103,,,0,1,,,,,0,,,,,0,,,,,0,,0.103,0.021,-0.021,0,3,,,,,0,0,1,0,19h21m58.83s,+38d47m43.7s,290.495129,1.9E-5,38.795481,1.7E-5,2,632.99,11.13,-11.13,0,3,12.73,,0,Kepler-band,12.679,,0,6090,120,-120,0,6,,,,,1,1.27,0.24,-0.24,0,6,1,2014-05-14,Kepler
Kepler-136,b,"Kepler-136 b",Transit,0,2,11.5789,3.0E-5,-3.0E-5,0,5,0.106,,,0,1,,,,,0,,,,,0,,,,,1,,0.183,0.034,-0.034,0,4,,,,,0,1,1,0,19h45m52.16s,+42d35m55.6s,296.467314,1.7E-5,42.598771,1.7E-5,2,425.94,4.42,-4.42,0,3,12.459,,0,Kepler-band,11.754,,0,6165,100,-100,0,5,,,,,3,1.35,0.25,-0.25,0,6,1,2014-05-14,Kepler
Kepler-136,c,"Kepler-136 c",Transit,0,2,16.399235,5.1E-5,-5.1E-5,0,5,0.133,,,0,1,,,,,0,,,,,0,,,,,0,,0.178,0.033,-0.033,0,3,,,,,0,0,1,0,19h45m52.16s,+42d35m55.6s,296.467314,1.7E-5,42.598771,1.7E-5,2,425.94,4.42,-4.42,0,3,12.459,,0,Kepler-band,11.754,,0,6165,100,-100,0,5,,,,,3,1.35,0.25,-0.25,0,6,1,2014-05-14,Kepler
Kepler-137,b,"Kepler-137 b",Transit,0,2,8.436387,1.8E-5,-1.8E-5,0,4,0.077,,,0,1,,,,,0,,,,,0,,,,,0,,0.131,0.01,-0.01,0,3,,,,,0,0,1,0,18h48m32.53s,+43d02m20.8s,282.135534,1.7E-5,43.039101,1.7E-5,2,305.65,1.86,-1.86,0,3,12.99,,0,Kepler-band,12.941,,0,5187,100,-100,0,7,,,,,1,0.8,0.06,-0.06,0,6,1,2014-05-14,Kepler
Kepler-137,c,"Kepler-137 c",Transit,0,2,18.735753,3.5E-5,-3.5E-5,0,3,0.13,,,0,1,,,,,0,,,,,0,,,,,0,,0.168,0.012,-0.012,0,3,,,,,0,0,1,0,18h48m32.53s,+43d02m20.8s,282.135534,1.7E-5,43.039101,1.7E-5,2,305.65,1.86,-1.86,0,3,12.99,,0,Kepler-band,12.941,,0,5187,100,-100,0,7,,,,,1,0.8,0.06,-0.06,0,6,1,2014-05-14,Kepler
